id_venda,id_cliente,data_venda,valor_total
1648,1223.0,2024-10-14 00:00:00,120.04
1649,339.0,2024-10-14 00:00:00,343.63
1650,429.0,2024-10-14 00:00:00,132.46
1651,139.0,2024-10-14 00:00:00,15.74
1652,542.0,2024-10-14 00:00:00,208.7
1653,2706.0,2024-10-14 00:00:00,464.1
1654,2608.0,2024-10-14 00:00:00,46.63
1655,2582.0,2024-10-14 00:00:00,130.5
1656,2799.0,2024-10-14 00:00:00,156.07
1657,2340.0,2024-10-14 00:00:00,376.68
1658,2164.0,2024-10-14 00:00:00,209.01
1659,685.0,2024-10-14 00:00:00,119.74
1660,2381.0,2024-10-14 00:00:00,325.74
1661,2383.0,14/10/2024 00:00:00,52.68
1662,221.0,2024-10-14 00:00:00,163.77
1663,2371.0,2024-10-14 00:00:00,49.72
1664,1718.0,2024-10-14 00:00:00,261.3
1665,40.0,2024-10-14 00:00:00,14.24
1666,2622.0,2024-10-14 00:00:00,93.83
1667,1908.0,2024-10-14 00:00:00,10.0
1668,2667.0,2024-10-15 00:00:00,529.83
1669,898.0,2024-10-15 00:00:00,216.76
1670,2609.0,2024-10-15 00:00:00,93.44
1671,671.0,2024-10-15 00:00:00,326.43
1672,2365.0,2024-10-15 00:00:00,21.89
1673,1072.0,2024-10-15 00:00:00,13.76
1674,1160.0,2024-10-15 00:00:00,111.05
1675,2362.0,2024-10-15 00:00:00,304.62
1676,1854.0,2024-10-15 00:00:00,324.91
1677,2533.0,2024-10-15 00:00:00,46.45
1678,44.0,2024-10-15 00:00:00,271.16
1679,583.0,2024-10-15 00:00:00,217.23
1680,2943.0,2024-10-15 00:00:00,442.2
1681,2973.0,2024-10-15 00:00:00,34.56
1682,2775.0,2024-10-15 00:00:00,185.98
1683,1813.0,2024-10-15 00:00:00,212.34
1684,804.0,2024-10-15 00:00:00,382.9
1685,1781.0,15/10/2024 00:00:00,200.15
1686,2986.0,2024-10-15 00:00:00,73.32
1687,2315.0,2024-10-15 00:00:00,63.2
1688,616.0,2024-10-15 00:00:00,75.33
1689,955.0,2024-10-15 00:00:00,395.4
1690,2782.0,2024-10-15 00:00:00,476.84
1691,2348.0,2024-10-15 00:00:00,273.89
1692,1360.0,2024-10-15 00:00:00,16.02
1693,2562.0,2024-10-15 00:00:00,28.69
1694,371.0,2024-10-15 00:00:00,345.0
1695,658.0,2024-10-15 00:00:00,636.4
1696,1393.0,2024-10-15 00:00:00,63.48
1697,2553.0,2024-10-16 00:00:00,61.32
1698,2726.0,16/10/2024 00:00:00,275.85
1699,2109.0,2024-10-16 00:00:00,78.46
1700,2733.0,2024-10-16 00:00:00,349.65
1701,923.0,2024-10-16 00:00:00,180.92
1702,1610.0,2024-10-16 00:00:00,216.92
1703,975.0,2024-10-16 00:00:00,344.8
1704,1815.0,2024-10-16 00:00:00,818.54
1705,2008.0,2024-10-16 00:00:00,18.51
1706,2388.0,2024-10-16 00:00:00,91.88
1707,392.0,2024-10-16 00:00:00,10.0
1708,2623.0,2024-10-16 00:00:00,61.31
1709,2941.0,2024-10-16 00:00:00,422.7
1710,1615.0,2024-10-16 00:00:00,162.99
1711,1838.0,2024-10-16 00:00:00,219.83
1712,2950.0,2024-10-16 00:00:00,112.07
1713,366.0,2024-10-16 00:00:00,438.06
1714,455.0,2024-10-16 00:00:00,1112.34
1715,230.0,2024-10-16 00:00:00,19.82
1716,2379.0,2024-10-16 00:00:00,335.02
1717,893.0,2024-10-16 00:00:00,13.92
1718,2736.0,2024-10-16 00:00:00,350.49
1719,1676.0,2024-10-17 00:00:00,79.09
1720,2847.0,2024-10-17 00:00:00,323.24
1721,2621.0,2024-10-17 00:00:00,390.42
1722,365.0,2024-10-17 00:00:00,125.41
1723,351.0,2024-10-17 00:00:00,10.0
1724,2301.0,2024-10-17 00:00:00,76.58
1725,2851.0,2024-10-17 00:00:00,10.0
1726,2965.0,2024-10-17 00:00:00,306.25
1727,1995.0,2024-10-17 00:00:00,10.0
1728,508.0,2024-10-17 00:00:00,212.46
1729,2851.0,2024-10-17 00:00:00,10.0
1730,2510.0,2024-10-17 00:00:00,496.83
1731,992.0,2024-10-17 00:00:00,73.91
1732,2255.0,2024-10-17 00:00:00,143.34
1733,515.0,2024-10-17 00:00:00,195.96
1734,2186.0,17/10/2024 00:00:00,99.05
1735,68.0,2024-10-17 00:00:00,935.1
1736,383.0,2024-10-17 00:00:00,264.1
1737,2122.0,2024-10-17 00:00:00,29.8
1738,1300.0,2024-10-17 00:00:00,168.55
1739,2903.0,2024-10-17 00:00:00,526.72
1740,1646.0,2024-10-17 00:00:00,92.88
1741,2588.0,2024-10-17 00:00:00,150.02
1742,1339.0,2024-10-17 00:00:00,126.71
1743,1685.0,2024-10-17 00:00:00,793.91
1744,1924.0,2024-10-17 00:00:00,394.72
1745,2218.0,2024-10-17 00:00:00,251.12
1746,1945.0,2024-10-17 00:00:00,140.24
1747,288.0,2024-10-17 00:00:00,121.31
1748,2962.0,2024-10-17 00:00:00,90.02
1749,2742.0,2024-10-18 00:00:00,93.4
1750,2519.0,2024-10-18 00:00:00,518.18
1751,940.0,2024-10-18 00:00:00,138.77
1752,1449.0,2024-10-18 00:00:00,206.71
1753,2905.0,2024-10-18 00:00:00,209.19
1754,2506.0,2024-10-18 00:00:00,161.8
1755,833.0,2024-10-18 00:00:00,202.09
1756,2241.0,2024-10-18 00:00:00,39.53
1757,406.0,2024-10-18 00:00:00,121.46
1758,2991.0,2024-10-18 00:00:00,120.63
1759,2478.0,2024-10-18 00:00:00,37.2
1760,434.0,2024-10-18 00:00:00,302.01
1761,375.0,2024-10-18 00:00:00,37.61
1762,207.0,2024-10-18 00:00:00,364.22
1763,1142.0,2024-10-18 00:00:00,231.48
1764,2214.0,2024-10-18 00:00:00,153.55
1765,90.0,2024-10-19 00:00:00,102.8
1766,1858.0,2024-10-19 00:00:00,170.01
1767,2790.0,2024-10-19 00:00:00,205.77
1768,1611.0,2024-10-19 00:00:00,179.71
1769,1960.0,2024-10-19 00:00:00,180.32
1770,2708.0,2024-10-19 00:00:00,10.0
1771,296.0,2024-10-19 00:00:00,52.48
1772,640.0,2024-10-19 00:00:00,191.59
1773,2487.0,2024-10-19 00:00:00,428.97
1774,830.0,2024-10-19 00:00:00,181.65
1775,976.0,2024-10-19 00:00:00,397.55
1776,1263.0,2024-10-19 00:00:00,230.06
1777,2203.0,2024-10-19 00:00:00,267.44
1778,2136.0,2024-10-19 00:00:00,431.84
1779,1097.0,2024-10-19 00:00:00,1178.35
1780,2260.0,2024-10-19 00:00:00,48.73
1781,465.0,2024-10-19 00:00:00,194.91
1782,2679.0,2024-10-19 00:00:00,192.99
1783,1231.0,2024-10-19 00:00:00,375.97
1784,2414.0,2024-10-19 00:00:00,81.68
1785,1333.0,2024-10-19 00:00:00,740.54
1786,945.0,19/10/2024 00:00:00,221.31
1787,2858.0,2024-10-19 00:00:00,556.01
1788,1939.0,2024-10-20 00:00:00,160.54
1789,1970.0,2024-10-20 00:00:00,107.65
1790,2618.0,2024-10-20 00:00:00,52.11
1791,2324.0,2024-10-20 00:00:00,11.36
1792,2776.0,2024-10-20 00:00:00,21.29
1793,564.0,20/10/2024 00:00:00,115.41
1794,2041.0,2024-10-20 00:00:00,686.92
1795,1320.0,2024-10-20 00:00:00,10.0
1796,1943.0,2024-10-20 00:00:00,320.19
1797,110.0,2024-10-20 00:00:00,199.16
1798,1117.0,2024-10-20 00:00:00,52.92
1799,1084.0,2024-10-20 00:00:00,350.45
1800,637.0,2024-10-20 00:00:00,72.04
1801,36.0,2024-10-20 00:00:00,47.27
1802,1362.0,2024-10-20 00:00:00,83.91
1803,2431.0,2024-10-20 00:00:00,864.44
1804,2838.0,2024-10-20 00:00:00,132.54
1805,11.0,2024-10-20 00:00:00,165.75
1806,2144.0,2024-10-20 00:00:00,33.92
1807,2240.0,2024-10-20 00:00:00,173.83
1808,1448.0,2024-10-20 00:00:00,72.37
1809,1944.0,2024-10-20 00:00:00,195.63
1810,1852.0,2024-10-20 00:00:00,133.82
1811,2783.0,2024-10-20 00:00:00,73.19
1812,825.0,2024-10-20 00:00:00,251.18
1813,2229.0,21/10/2024 00:00:00,108.47
1814,777.0,2024-10-21 00:00:00,42.32
1815,1113.0,2024-10-21 00:00:00,170.8
1816,972.0,2024-10-21 00:00:00,300.16
1817,1423.0,2024-10-21 00:00:00,44.44
1818,1999.0,2024-10-21 00:00:00,154.45
1819,679.0,21/10/2024 00:00:00,165.36
1820,2441.0,2024-10-21 00:00:00,564.08
1821,1106.0,2024-10-21 00:00:00,127.3
1822,2249.0,2024-10-21 00:00:00,135.68
1823,1235.0,2024-10-21 00:00:00,214.64
1824,2809.0,2024-10-21 00:00:00,392.93
1825,2960.0,2024-10-21 00:00:00,79.57
1826,187.0,2024-10-21 00:00:00,287.47
1827,2878.0,2024-10-21 00:00:00,467.22
1828,2925.0,2024-10-21 00:00:00,605.01
1829,1253.0,2024-10-21 00:00:00,142.73
1830,1613.0,2024-10-22 00:00:00,173.17
1831,1882.0,2024-10-22 00:00:00,407.44
1832,310.0,2024-10-22 00:00:00,52.23
1833,1575.0,2024-10-22 00:00:00,538.6
1834,2893.0,2024-10-22 00:00:00,216.75
1835,2534.0,2024-10-22 00:00:00,28.23
1836,2168.0,22/10/2024 00:00:00,40.98
1837,1758.0,2024-10-22 00:00:00,385.19
1838,1667.0,2024-10-22 00:00:00,40.38
1839,2786.0,2024-10-22 00:00:00,467.0
1840,2656.0,2024-10-22 00:00:00,523.8
1841,2760.0,2024-10-22 00:00:00,163.64
1842,1854.0,2024-10-22 00:00:00,30.86
1843,1230.0,2024-10-22 00:00:00,58.28
1844,2954.0,2024-10-22 00:00:00,91.58
1845,699.0,2024-10-22 00:00:00,82.34
1846,827.0,2024-10-22 00:00:00,373.02
1847,1279.0,22/10/2024 00:00:00,82.39
1848,308.0,2024-10-22 00:00:00,223.42
1849,1961.0,22/10/2024 00:00:00,58.24
1850,725.0,2024-10-22 00:00:00,414.41
1851,383.0,2024-10-22 00:00:00,61.1
1852,525.0,2024-10-22 00:00:00,195.36
1853,2986.0,2024-10-22 00:00:00,314.62
1854,276.0,2024-10-23 00:00:00,94.49
1855,337.0,2024-10-23 00:00:00,32.99
1856,481.0,2024-10-23 00:00:00,161.64
1857,1997.0,2024-10-23 00:00:00,19.69
1858,1352.0,2024-10-23 00:00:00,507.0
1859,109.0,23/10/2024 00:00:00,578.87
1860,328.0,2024-10-23 00:00:00,46.52
1861,1135.0,2024-10-23 00:00:00,478.14
1862,1521.0,2024-10-23 00:00:00,296.14
1863,1725.0,2024-10-23 00:00:00,33.56
1864,2806.0,2024-10-23 00:00:00,112.42
1865,913.0,2024-10-23 00:00:00,243.54
1866,13.0,2024-10-23 00:00:00,293.46
1867,1757.0,2024-10-23 00:00:00,246.28
1868,2829.0,2024-10-23 00:00:00,224.42
1869,2654.0,2024-10-23 00:00:00,45.74
1870,1591.0,2024-10-23 00:00:00,208.03
1871,1491.0,2024-10-23 00:00:00,190.97
1872,1225.0,23/10/2024 00:00:00,126.35
1873,2527.0,2024-10-23 00:00:00,26.34
1874,2432.0,2024-10-23 00:00:00,10.0
1875,417.0,2024-10-23 00:00:00,383.44
1876,2697.0,2024-10-23 00:00:00,365.49
1877,1068.0,2024-10-24 00:00:00,10.0
1878,1122.0,24/10/2024 00:00:00,48.54
1879,1807.0,2024-10-24 00:00:00,125.35
1880,1017.0,2024-10-24 00:00:00,187.46
1881,72.0,2024-10-24 00:00:00,511.15
1882,1292.0,2024-10-24 00:00:00,95.53
1883,883.0,2024-10-24 00:00:00,277.88
1884,2911.0,2024-10-24 00:00:00,296.36
1885,2464.0,2024-10-24 00:00:00,162.59
1886,1749.0,2024-10-24 00:00:00,166.84
1887,1592.0,2024-10-24 00:00:00,97.98
1888,946.0,2024-10-24 00:00:00,76.56
1889,493.0,2024-10-24 00:00:00,350.73
1890,822.0,2024-10-24 00:00:00,18.32
1891,1969.0,2024-10-24 00:00:00,53.43
1892,2187.0,2024-10-24 00:00:00,69.21
1893,1474.0,2024-10-24 00:00:00,220.44
1894,1875.0,2024-10-24 00:00:00,202.72
1895,2043.0,24/10/2024 00:00:00,189.07
1896,2232.0,2024-10-24 00:00:00,76.41
1897,1574.0,2024-10-24 00:00:00,588.1
1898,2225.0,2024-10-24 00:00:00,66.15
1899,2106.0,2024-10-24 00:00:00,121.62
1900,977.0,2024-10-25 00:00:00,245.0
1901,1271.0,2024-10-25 00:00:00,114.41
1902,2131.0,2024-10-25 00:00:00,74.76
1903,1379.0,2024-10-25 00:00:00,30.69
1904,1720.0,2024-10-25 00:00:00,116.97
1905,897.0,2024-10-25 00:00:00,18.64
1906,2864.0,2024-10-25 00:00:00,359.84
1907,2495.0,2024-10-25 00:00:00,837.89
1908,472.0,2024-10-25 00:00:00,93.21
1909,2948.0,2024-10-25 00:00:00,44.25
1910,923.0,2024-10-25 00:00:00,19.38
1911,2960.0,2024-10-25 00:00:00,247.67
1912,2520.0,25/10/2024 00:00:00,83.54
1913,2797.0,2024-10-25 00:00:00,118.38
1914,2850.0,2024-10-25 00:00:00,41.99
1915,2968.0,2024-10-25 00:00:00,127.34
1916,1097.0,2024-10-25 00:00:00,278.2
1917,152.0,2024-10-25 00:00:00,340.1
1918,1978.0,2024-10-25 00:00:00,567.86
1919,271.0,2024-10-25 00:00:00,124.12
1920,105.0,2024-10-25 00:00:00,217.85
1921,1711.0,2024-10-25 00:00:00,102.97
1922,2399.0,2024-10-25 00:00:00,88.25
1923,140.0,2024-10-25 00:00:00,479.76
1924,87.0,2024-10-25 00:00:00,71.01
1925,2416.0,2024-10-25 00:00:00,63.39
1926,1602.0,2024-10-25 00:00:00,40.82
1927,149.0,2024-10-25 00:00:00,112.41
1928,1457.0,2024-10-25 00:00:00,345.75
1929,1493.0,2024-10-25 00:00:00,265.55
1930,884.0,26/10/2024 00:00:00,67.92
1931,250.0,2024-10-26 00:00:00,29.49
1932,975.0,2024-10-26 00:00:00,113.78
1933,2837.0,2024-10-26 00:00:00,175.22
1934,2938.0,2024-10-26 00:00:00,158.24
1935,2673.0,2024-10-26 00:00:00,10.0
1936,1327.0,2024-10-26 00:00:00,10.0
1937,91.0,2024-10-26 00:00:00,536.34
1938,739.0,2024-10-26 00:00:00,167.22
1939,1687.0,2024-10-26 00:00:00,240.59
1940,2186.0,2024-10-26 00:00:00,79.14
1941,1009.0,2024-10-26 00:00:00,17.27
1942,203.0,2024-10-26 00:00:00,322.87
1943,2053.0,2024-10-26 00:00:00,20.79
1944,1717.0,2024-10-26 00:00:00,124.72
1945,2104.0,2024-10-26 00:00:00,19.34
1946,870.0,2024-10-26 00:00:00,48.34
1947,585.0,2024-10-26 00:00:00,452.09
1948,1538.0,2024-10-26 00:00:00,268.54
1949,1724.0,2024-10-26 00:00:00,191.91
1950,1803.0,2024-10-26 00:00:00,151.98
1951,844.0,2024-10-26 00:00:00,412.89
1952,2765.0,2024-10-26 00:00:00,167.85
1953,1983.0,2024-10-27 00:00:00,164.77
1954,2941.0,2024-10-27 00:00:00,341.56
1955,606.0,2024-10-27 00:00:00,60.13
1956,2746.0,2024-10-27 00:00:00,112.86
1957,674.0,2024-10-27 00:00:00,10.33
1958,1588.0,2024-10-27 00:00:00,10.0
1959,897.0,2024-10-27 00:00:00,122.47
1960,552.0,2024-10-27 00:00:00,909.98
1961,2433.0,2024-10-27 00:00:00,58.3
1962,2742.0,2024-10-27 00:00:00,456.05
1963,1359.0,2024-10-27 00:00:00,343.73
1964,678.0,2024-10-27 00:00:00,452.45
1965,1232.0,2024-10-27 00:00:00,90.06
1966,1809.0,2024-10-27 00:00:00,79.55
1967,2650.0,2024-10-27 00:00:00,33.93
1968,166.0,2024-10-27 00:00:00,125.73
1969,590.0,2024-10-28 00:00:00,488.12
1970,163.0,2024-10-28 00:00:00,50.01
1971,1263.0,2024-10-28 00:00:00,30.07
1972,655.0,2024-10-28 00:00:00,347.03
1973,269.0,2024-10-28 00:00:00,122.91
1974,1269.0,2024-10-28 00:00:00,45.69
1975,1084.0,2024-10-28 00:00:00,25.26
1976,982.0,2024-10-28 00:00:00,15.93
1977,407.0,2024-10-28 00:00:00,151.67
1978,2074.0,2024-10-28 00:00:00,553.27
1979,986.0,2024-10-28 00:00:00,104.76
1980,710.0,2024-10-28 00:00:00,212.36
1981,754.0,2024-10-28 00:00:00,709.14
1982,2833.0,2024-10-28 00:00:00,526.5
1983,1486.0,2024-10-28 00:00:00,14.18
1984,2432.0,2024-10-28 00:00:00,54.66
1985,19.0,2024-10-28 00:00:00,297.07
1986,2799.0,2024-10-28 00:00:00,216.81
1987,2467.0,2024-10-28 00:00:00,87.6
1988,1636.0,28/10/2024 00:00:00,228.73
1989,2170.0,2024-10-28 00:00:00,358.73
1990,1896.0,2024-10-28 00:00:00,77.03
1991,2429.0,2024-10-28 00:00:00,93.51
1992,2411.0,2024-10-28 00:00:00,655.41
1993,2403.0,2024-10-28 00:00:00,87.67
1994,2874.0,2024-10-28 00:00:00,154.34
1995,1957.0,2024-10-28 00:00:00,14.54
1996,1775.0,2024-10-28 00:00:00,67.94
1997,808.0,2024-10-28 00:00:00,34.11
1998,732.0,2024-10-29 00:00:00,475.57
1999,1412.0,29/10/2024 00:00:00,108.66
2000,1308.0,2024-10-29 00:00:00,146.08
2001,1218.0,2024-10-29 00:00:00,162.86
2002,758.0,2024-10-29 00:00:00,76.46
2003,171.0,2024-10-29 00:00:00,60.86
2004,1581.0,2024-10-29 00:00:00,362.19
2005,2631.0,2024-10-29 00:00:00,544.54
2006,2419.0,2024-10-29 00:00:00,95.48
2007,1149.0,2024-10-29 00:00:00,198.75
2008,2846.0,2024-10-29 00:00:00,279.19
2009,658.0,2024-10-29 00:00:00,10.0
2010,2781.0,2024-10-29 00:00:00,101.58
2011,171.0,2024-10-29 00:00:00,448.1
2012,2711.0,2024-10-29 00:00:00,357.87
2013,1976.0,2024-10-29 00:00:00,372.44
2014,2542.0,2024-10-29 00:00:00,22.77
2015,2967.0,2024-10-29 00:00:00,138.82
2016,1642.0,2024-10-29 00:00:00,371.85
2017,1448.0,2024-10-29 00:00:00,158.58
2018,457.0,2024-10-29 00:00:00,73.77
2019,1236.0,2024-10-29 00:00:00,48.47
2020,2424.0,2024-10-29 00:00:00,10.0
2021,835.0,2024-10-29 00:00:00,352.62
2022,811.0,2024-10-29 00:00:00,766.59
2023,1412.0,2024-10-29 00:00:00,78.41
2024,2897.0,2024-10-29 00:00:00,260.66
2025,2464.0,2024-10-29 00:00:00,222.4
2026,2502.0,2024-10-30 00:00:00,116.17
2027,1217.0,30/10/2024 00:00:00,102.24
2028,1904.0,2024-10-30 00:00:00,193.17
2029,973.0,2024-10-30 00:00:00,927.79
2030,1539.0,2024-10-30 00:00:00,1208.37
2031,2124.0,2024-10-30 00:00:00,215.47
2032,225.0,2024-10-30 00:00:00,112.77
2033,2299.0,2024-10-30 00:00:00,557.84
2034,1815.0,2024-10-30 00:00:00,13.59
2035,125.0,2024-10-30 00:00:00,50.38
2036,2932.0,2024-10-30 00:00:00,158.13
2037,30.0,2024-10-30 00:00:00,299.48
2038,2018.0,2024-10-30 00:00:00,37.49
2039,2416.0,2024-10-30 00:00:00,116.77
2040,1610.0,2024-10-30 00:00:00,456.49
2041,1017.0,2024-10-30 00:00:00,234.5
2042,606.0,2024-10-30 00:00:00,21.13
2043,1961.0,2024-10-30 00:00:00,10.76
2044,116.0,2024-10-30 00:00:00,81.78
2045,1802.0,2024-10-30 00:00:00,53.27
2046,1547.0,2024-10-30 00:00:00,354.57
2047,685.0,2024-10-30 00:00:00,72.65
2048,1472.0,2024-10-30 00:00:00,65.67
2049,2306.0,2024-10-30 00:00:00,522.0
2050,810.0,2024-10-30 00:00:00,523.23
2051,1355.0,2024-10-30 00:00:00,108.95
2052,1779.0,2024-10-31 00:00:00,99.81
2053,1013.0,2024-10-31 00:00:00,262.73
2054,2704.0,2024-10-31 00:00:00,10.0
2055,1388.0,2024-10-31 00:00:00,75.29
2056,239.0,2024-10-31 00:00:00,10.0
2057,76.0,2024-10-31 00:00:00,90.55
2058,1924.0,2024-10-31 00:00:00,728.4
2059,2690.0,2024-10-31 00:00:00,12.78
2060,2331.0,2024-10-31 00:00:00,166.98
2061,2120.0,2024-10-31 00:00:00,469.19
2062,1903.0,2024-10-31 00:00:00,143.97
2063,575.0,2024-10-31 00:00:00,10.38
2064,2060.0,2024-10-31 00:00:00,105.69
2065,17.0,2024-10-31 00:00:00,50.15
2066,465.0,2024-10-31 00:00:00,51.26
2067,520.0,2024-10-31 00:00:00,532.99
2068,720.0,2024-10-31 00:00:00,42.95
2069,630.0,2024-10-31 00:00:00,82.33
2070,76.0,2024-10-31 00:00:00,67.75
2071,2448.0,2024-10-31 00:00:00,80.69
2072,1095.0,2024-10-31 00:00:00,10.53
2073,1405.0,2024-10-31 00:00:00,116.72
2074,195.0,2024-10-31 00:00:00,132.48
2075,1460.0,2024-10-31 00:00:00,35.2
2076,618.0,2024-10-31 00:00:00,46.79
2077,2213.0,2024-10-31 00:00:00,285.56
2078,285.0,2024-10-31 00:00:00,32.33
2079,838.0,2024-10-31 00:00:00,85.1
2080,2966.0,2024-11-01 00:00:00,26.84
2081,950.0,2024-11-01 00:00:00,10.0
2082,45.0,2024-11-01 00:00:00,82.36
2083,2082.0,2024-11-01 00:00:00,42.99
2084,830.0,2024-11-01 00:00:00,746.21
2085,1892.0,2024-11-01 00:00:00,434.46
2086,1391.0,2024-11-01 00:00:00,70.56
2087,1939.0,2024-11-01 00:00:00,208.88
2088,2287.0,2024-11-01 00:00:00,312.63
2089,148.0,2024-11-01 00:00:00,223.62
2090,388.0,2024-11-01 00:00:00,22.32
2091,916.0,01/11/2024 00:00:00,213.65
2092,278.0,2024-11-01 00:00:00,222.5
2093,1826.0,2024-11-01 00:00:00,10.0
2094,2697.0,2024-11-01 00:00:00,33.97
2095,2183.0,2024-11-01 00:00:00,24.95
2096,490.0,2024-11-01 00:00:00,315.8
2097,384.0,2024-11-01 00:00:00,286.82
2098,1877.0,01/11/2024 00:00:00,402.13
2099,1363.0,2024-11-01 00:00:00,842.28
2100,288.0,2024-11-01 00:00:00,193.2
2101,1908.0,2024-11-01 00:00:00,118.28
2102,2242.0,2024-11-01 00:00:00,80.18
2103,1888.0,2024-11-02 00:00:00,380.19
2104,2471.0,2024-11-02 00:00:00,544.94
2105,2177.0,2024-11-02 00:00:00,27.66
2106,341.0,2024-11-02 00:00:00,302.39
2107,1434.0,2024-11-02 00:00:00,148.3
2108,908.0,2024-11-02 00:00:00,10.0
2109,1372.0,2024-11-02 00:00:00,43.38
2110,559.0,2024-11-02 00:00:00,47.23
2111,2666.0,2024-11-02 00:00:00,313.53
2112,1642.0,2024-11-02 00:00:00,401.33
2113,1132.0,2024-11-02 00:00:00,12.59
2114,818.0,2024-11-02 00:00:00,224.07
2115,2541.0,2024-11-02 00:00:00,29.02
2116,195.0,2024-11-02 00:00:00,225.7
2117,2929.0,2024-11-02 00:00:00,576.22
2118,656.0,2024-11-02 00:00:00,10.0
2119,2742.0,2024-11-02 00:00:00,112.1
2120,1120.0,2024-11-02 00:00:00,51.31
2121,444.0,2024-11-02 00:00:00,573.16
2122,1761.0,2024-11-02 00:00:00,196.34
2123,1385.0,2024-11-02 00:00:00,211.25
2124,2351.0,2024-11-02 00:00:00,12.36
2125,1261.0,2024-11-02 00:00:00,186.28
2126,468.0,2024-11-02 00:00:00,241.72
2127,1307.0,2024-11-02 00:00:00,264.97
2128,2210.0,2024-11-02 00:00:00,40.53
2129,2060.0,2024-11-02 00:00:00,80.68
2130,588.0,2024-11-03 00:00:00,10.0
2131,522.0,2024-11-03 00:00:00,17.02
2132,1712.0,2024-11-03 00:00:00,10.0
2133,60.0,03/11/2024 00:00:00,300.53
2134,1459.0,2024-11-03 00:00:00,158.88
2135,2038.0,2024-11-03 00:00:00,70.18
2136,1695.0,2024-11-03 00:00:00,327.49
2137,527.0,2024-11-03 00:00:00,442.15
2138,2173.0,2024-11-03 00:00:00,10.0
2139,2965.0,2024-11-03 00:00:00,14.38
2140,2894.0,2024-11-03 00:00:00,366.29
2141,1752.0,2024-11-03 00:00:00,-9.14
2142,2040.0,2024-11-03 00:00:00,381.56
2143,1709.0,2024-11-03 00:00:00,69.44
2144,2254.0,2024-11-03 00:00:00,307.21
2145,1380.0,2024-11-03 00:00:00,186.02
2146,1120.0,2024-11-03 00:00:00,225.63
2147,164.0,2024-11-04 00:00:00,190.64
2148,2342.0,2024-11-04 00:00:00,70.15
2149,480.0,2024-11-04 00:00:00,282.39
2150,1424.0,2024-11-04 00:00:00,49.15
2151,2709.0,2024-11-04 00:00:00,200.87
2152,1486.0,2024-11-04 00:00:00,116.81
2153,710.0,2024-11-04 00:00:00,230.8
2154,1361.0,2024-11-04 00:00:00,218.76
2155,2365.0,2024-11-04 00:00:00,83.93
2156,1824.0,2024-11-04 00:00:00,335.79
2157,681.0,2024-11-04 00:00:00,123.49
2158,556.0,2024-11-04 00:00:00,209.84
2159,2157.0,2024-11-04 00:00:00,449.36
2160,2903.0,2024-11-04 00:00:00,261.08
2161,1915.0,2024-11-04 00:00:00,70.99
2162,43.0,2024-11-04 00:00:00,10.0
2163,1379.0,2024-11-04 00:00:00,88.2
2164,83.0,2024-11-04 00:00:00,32.08
2165,2238.0,2024-11-04 00:00:00,155.44
2166,936.0,2024-11-04 00:00:00,449.63
2167,2339.0,2024-11-04 00:00:00,458.11
2168,326.0,2024-11-04 00:00:00,334.54
2169,1986.0,2024-11-04 00:00:00,186.86
2170,508.0,2024-11-04 00:00:00,51.17
2171,2120.0,2024-11-04 00:00:00,19.96
2172,2988.0,2024-11-04 00:00:00,20.33
2173,1959.0,2024-11-04 00:00:00,873.8
2174,1368.0,2024-11-04 00:00:00,103.75
2175,2102.0,2024-11-04 00:00:00,413.69
2176,2659.0,04/11/2024 00:00:00,443.87
2177,1987.0,2024-11-05 00:00:00,334.77
2178,2106.0,2024-11-05 00:00:00,129.43
2179,129.0,05/11/2024 00:00:00,103.07
2180,852.0,2024-11-05 00:00:00,229.26
2181,2077.0,2024-11-05 00:00:00,237.26
2182,2179.0,2024-11-05 00:00:00,268.27
2183,2757.0,2024-11-05 00:00:00,172.78
2184,2260.0,2024-11-05 00:00:00,241.2
2185,1703.0,2024-11-05 00:00:00,412.49
2186,2733.0,2024-11-05 00:00:00,303.14
2187,1933.0,2024-11-05 00:00:00,10.0
2188,1110.0,2024-11-05 00:00:00,73.5
2189,2159.0,2024-11-05 00:00:00,192.0
2190,1067.0,2024-11-05 00:00:00,43.69
2191,2036.0,2024-11-05 00:00:00,160.17
2192,858.0,2024-11-05 00:00:00,22.87
2193,1050.0,2024-11-05 00:00:00,70.79
2194,924.0,2024-11-05 00:00:00,295.25
2195,2488.0,2024-11-05 00:00:00,11.74
2196,1575.0,2024-11-06 00:00:00,741.6
2197,1231.0,2024-11-06 00:00:00,157.2
2198,1803.0,2024-11-06 00:00:00,203.1
2199,411.0,2024-11-06 00:00:00,539.26
2200,2658.0,2024-11-06 00:00:00,137.88
2201,1472.0,2024-11-06 00:00:00,101.89
2202,1908.0,2024-11-06 00:00:00,73.57
2203,1244.0,2024-11-06 00:00:00,456.43
2204,1256.0,2024-11-06 00:00:00,157.39
2205,2100.0,2024-11-06 00:00:00,262.03
2206,376.0,2024-11-06 00:00:00,15.51
2207,2407.0,2024-11-06 00:00:00,125.54
2208,1945.0,2024-11-06 00:00:00,241.08
2209,1894.0,2024-11-06 00:00:00,162.6
2210,1653.0,2024-11-06 00:00:00,150.88
2211,600.0,2024-11-06 00:00:00,515.69
2212,1293.0,2024-11-06 00:00:00,290.94
2213,118.0,2024-11-06 00:00:00,72.2
